row,check_number,session_start
3684,5904,22:30:00
3685,6545,21:00:00
3686,5094,06:15:00
3687,9377,22:30:00
3688,4559,15:34:00
3689,1325,06:15:00
3690,1769,14:00:00
3691,2498,22:15:00
3692,5852,21:00:00
3693,7982,08:42:00
3694,5832,22:30:00
3695,4431,15:30:00
3696,7706,14:15:00
3697,8458,21:00:00
3698,947,22:30:00
3699,7772,21:00:00
3700,1597,07:30:00
3701,2873,22:30:00
3702,542,07:00:00
3703,8548,14:00:00
3704,888,22:30:00
3705,8180,21:00:00
3706,9605,23:42:00
3707,8357,22:15:00
3708,3848,06:00:00
3709,9005,21:00:00
3710,9438,21:00:00
3711,1399,07:00:00
3712,5613,06:00:00
3713,2155,07:30:00
3714,599,06:00:00
3715,968,14:00:00
3716,4380,14:00:00
3717,508,07:30:00
3718,6380,22:15:00
3719,6543,06:00:00
3720,26,14:00:00
3721,9577,14:00:00
3722,5003,15:34:00
3723,7622,21:00:00
3724,892,06:00:00
3725,9727,15:00:00
3726,1920,07:00:00
3727,8409,15:00:00
3728,3991,14:00:00
3729,502,07:30:00
3730,225,07:30:00
3731,8387,15:30:00
3732,1861,07:00:00
3733,4038,07:30:00
3734,834,08:42:00
3735,8530,14:00:00
3736,4864,14:00:00
3737,2838,23:42:00
3738,7941,22:15:00
3739,6479,15:30:00
3740,8519,15:00:00
3741,1877,06:00:00
3742,6845,22:30:00
3743,200,23:42:00
3744,5332,08:42:00
3745,180,06:00:00
3746,403,14:15:00
3747,2329,21:00:00
3748,6893,14:15:00
3749,7156,07:00:00
3750,1805,22:15:00
3751,6705,07:30:00
3752,6548,21:00:00
3753,7,15:30:00
3754,84,06:00:00
3755,50,07:30:00
3756,7818,15:30:00
3757,8564,23:42:00
3758,6582,21:00:00
3759,2084,21:00:00
3760,846,22:15:00
3761,2314,07:30:00
3762,1850,15:30:00
3763,6007,08:42:00
3764,1457,14:15:00
3765,2582,08:42:00
3766,3341,23:42:00
3767,428,15:00:00
3768,9546,15:30:00
3769,3437,22:15:00
3770,3365,14:00:00
3771,8491,23:42:00
3772,460,21:00:00
3773,1884,21:00:00
3774,8952,21:00:00
3775,224,22:30:00
3776,8567,14:15:00
3777,4936,15:00:00
3778,5245,21:00:00
3779,979,22:30:00
3780,3146,07:00:00
3781,7492,15:00:00
3782,2225,08:42:00
3783,295,15:34:00
3784,5663,15:30:00
3785,4622,08:42:00
3786,1493,22:15:00
3787,4818,15:34:00
3788,5166,21:00:00
3789,2538,06:00:00
3790,2557,23:42:00
3791,1287,07:00:00
3792,1272,07:30:00
3793,6200,06:15:00
3794,4707,14:15:00
3795,1607,08:42:00
3796,5202,22:15:00
3797,4656,08:42:00
3798,6185,06:00:00
3799,1359,23:42:00
3800,1856,06:00:00
3801,5542,21:00:00
3802,1874,06:00:00
3803,1639,07:00:00
3804,3747,15:00:00
3805,4897,06:00:00
3806,8810,21:00:00
3807,9439,21:00:00
3808,3445,22:30:00
3809,2929,15:00:00
3810,9190,22:15:00
3811,5302,23:42:00
3812,397,22:30:00
3813,9493,22:30:00
3814,5889,14:15:00
3815,3148,07:30:00
3816,2464,21:00:00
3817,2985,15:30:00
3818,6810,15:34:00
3819,9534,23:42:00
3820,6340,07:00:00
3821,8842,06:00:00
3822,830,15:30:00
3823,2502,06:15:00
3824,8893,07:30:00
3825,5666,23:42:00
3826,9559,23:42:00
3827,4110,15:00:00
3828,1652,15:30:00
3829,116,15:30:00
3830,9113,22:30:00
3831,7751,15:30:00
3832,619,06:15:00
3833,9866,06:00:00
3834,8940,14:15:00
3835,9912,22:15:00
3836,1383,15:34:00
3837,8024,07:00:00
3838,4657,06:00:00
3839,7407,22:15:00
3840,6603,14:15:00
3841,6447,07:00:00
3842,6628,07:00:00
3843,9453,08:42:00
3844,7737,08:42:00
3845,3113,07:30:00
3846,5797,22:15:00
3847,7221,08:42:00
3848,6308,15:30:00
3849,9799,22:30:00
3850,7017,14:00:00
3851,4737,06:15:00
3852,6772,15:30:00
3853,1503,22:30:00
3854,7173,06:00:00
3855,1279,14:00:00
3856,9983,22:15:00
3857,6118,08:42:00
3858,8724,21:00:00
3859,7630,07:30:00
3860,6291,21:00:00
3861,2842,14:15:00
3862,3114,21:00:00
3863,1785,06:00:00
3864,6472,07:00:00
3865,8310,07:30:00
3866,994,14:15:00
3867,2945,15:30:00
3868,4078,15:30:00
3869,4154,14:15:00
3870,7414,07:30:00
3871,8954,23:42:00
3872,1743,22:30:00
3873,7700,14:15:00
3874,2022,14:00:00
3875,1563,07:30:00
3876,9949,23:42:00
3877,7560,06:00:00
3878,1922,14:15:00
3879,6556,15:00:00
3880,2764,23:42:00
3881,8776,15:30:00
3882,6510,22:15:00
3883,666,07:30:00
3884,5101,21:00:00
3885,6522,22:30:00
3886,6822,15:34:00
3887,4609,07:30:00
3888,9059,15:30:00
3889,560,06:00:00
3890,759,06:00:00
3891,8818,15:00:00
3892,7936,15:34:00
3893,2650,22:15:00
3894,1680,21:00:00
3895,5559,08:42:00
3896,9948,21:00:00
3897,3669,15:34:00
3898,3805,22:30:00
3899,4444,07:30:00
3900,7736,08:42:00
3901,2174,21:00:00
3902,5201,07:00:00
3903,9532,06:00:00
3904,9179,22:15:00
3905,6920,15:00:00
3906,6152,15:34:00
3907,5087,15:34:00
3908,1466,15:34:00
3909,5578,15:30:00
3910,3238,07:00:00
3911,3503,14:00:00
3912,6694,15:34:00
3913,3293,21:00:00
3914,5988,22:30:00
3915,6712,22:15:00
3916,8655,15:34:00
3917,7929,23:42:00
3918,3413,21:00:00
3919,1052,21:00:00
3920,6016,06:00:00
3921,2150,06:00:00
3922,7539,14:00:00
3923,3994,06:00:00
3924,8628,21:00:00
3925,1677,14:15:00
3926,6922,14:00:00
3927,4643,22:30:00
3928,8750,21:00:00
3929,1496,15:00:00
3930,9774,15:30:00
3931,8379,15:34:00
3932,5952,15:30:00
3933,2049,15:34:00
3934,572,06:15:00
3935,223,07:00:00
3936,1965,21:00:00
3937,7804,07:00:00
3938,6496,08:42:00
3939,929,15:34:00
3940,3828,22:30:00
3941,3895,15:34:00
3942,2624,14:00:00
3943,1172,15:34:00
3944,726,21:00:00
3945,1218,14:15:00
3946,3361,21:00:00
3947,1442,22:30:00
3948,8712,07:00:00
3949,3950,15:34:00
3950,1090,21:00:00
3951,4820,15:34:00
3952,9302,15:30:00
3953,3360,22:15:00
3954,2585,21:00:00
3955,7124,21:00:00
3956,8533,14:15:00
3957,4175,15:00:00
3958,2326,15:34:00
3959,8841,15:34:00
3960,3974,22:30:00
3961,6855,08:42:00
3962,5297,21:00:00
3963,296,21:00:00
3964,7670,14:15:00
3965,3286,06:15:00
3966,8042,14:15:00
3967,6808,14:15:00
3968,6128,06:15:00
3969,850,21:00:00
3970,1509,07:00:00
3971,1341,15:34:00
3972,1217,22:15:00
3973,4259,07:00:00
3974,1823,07:30:00
3975,56,15:00:00
3976,6478,06:00:00
3977,7866,06:00:00
3978,2961,06:00:00
3979,5696,15:34:00
3980,7889,23:42:00
3981,7359,07:00:00
3982,3299,14:00:00
3983,757,21:00:00
3984,9776,15:00:00
3985,5133,21:00:00
3986,2239,23:42:00
3987,1321,22:15:00
3988,8821,15:00:00
3989,3463,15:30:00
3990,9339,15:00:00
3991,8303,15:00:00
3992,8684,08:42:00
3993,854,14:15:00
3994,5856,15:34:00
3995,8319,22:30:00
3996,3687,21:00:00
3997,2007,15:00:00
3998,5702,07:30:00
3999,5617,06:15:00
4000,3282,22:15:00
4001,2518,23:42:00
4002,3648,07:00:00
4003,3967,14:00:00
4004,3942,14:15:00
4005,4930,15:00:00
4006,6488,14:00:00
4007,6405,06:15:00
4008,1319,06:15:00
4009,4792,15:34:00
4010,4833,06:00:00
4011,2527,15:34:00
4012,2905,15:34:00
4013,8113,21:00:00
4014,7449,08:42:00
4015,9788,14:00:00
4016,3519,06:00:00
4017,3352,23:42:00
4018,2315,21:00:00
4019,7649,14:15:00
4020,556,22:30:00
4021,139,14:15:00
4022,723,22:15:00
4023,8783,14:00:00
4024,4479,22:30:00
4025,8345,06:00:00
4026,1284,15:00:00
4027,1532,21:00:00
4028,4276,14:15:00
4029,3385,15:34:00
4030,1640,06:15:00
4031,9399,14:00:00
4032,528,06:00:00
4033,7811,07:30:00
4034,2717,23:42:00
4035,1043,15:30:00
4036,1313,22:15:00
4037,8595,08:42:00
4038,6162,21:00:00
4039,62,06:00:00
4040,1216,15:30:00
4041,9817,22:15:00
4042,7738,23:42:00
4043,354,22:15:00
4044,7220,23:42:00
4045,1708,14:15:00
4046,5321,14:15:00
4047,2697,21:00:00
4048,2477,07:30:00
4049,7806,06:00:00
4050,7053,08:42:00
4051,7675,21:00:00
4052,4824,06:15:00
4053,7733,07:30:00
4054,966,22:30:00
4055,285,21:00:00
4056,6853,06:15:00
4057,3354,06:15:00
4058,7761,14:00:00
4059,4809,15:34:00
4060,4267,14:15:00
4061,3067,22:15:00
4062,5288,21:00:00
4063,8988,21:00:00
4064,4092,06:15:00
4065,1925,06:00:00
4066,4568,22:15:00
4067,3988,21:00:00
4068,9127,22:30:00
4069,8425,21:00:00
4070,9167,21:00:00
4071,1510,22:30:00
4072,880,06:00:00
4073,8465,15:30:00
4074,8710,14:00:00
4075,4221,21:00:00
4076,2645,07:00:00
4077,5991,07:00:00
4078,1360,22:30:00
4079,4611,21:00:00
4080,9228,21:00:00
4081,6004,14:15:00
4082,3640,08:42:00
4083,2411,21:00:00
4084,4560,15:00:00
4085,3686,07:30:00
4086,1275,06:00:00
4087,8173,06:00:00
4088,6550,07:30:00
4089,1059,14:00:00
4090,9222,15:00:00
4091,8321,23:42:00
4092,4320,22:30:00
4093,3576,15:30:00
4094,4421,21:00:00
4095,1191,15:34:00
4096,1042,06:00:00
4097,9109,08:42:00
4098,1832,15:34:00
4099,9572,07:00:00
4100,1649,07:30:00
4101,5876,06:15:00
4102,663,07:30:00
4103,8998,06:15:00
4104,2482,22:30:00
4105,8989,15:30:00
4106,2384,22:30:00
4107,6668,06:00:00
4108,2856,22:15:00
4109,238,14:15:00
4110,8708,23:42:00
4111,9835,21:00:00
4112,472,15:30:00
4113,7996,22:15:00
4114,577,14:00:00
4115,9223,06:00:00
4116,8396,15:00:00
4117,1523,15:00:00
4118,7747,06:15:00
4119,3595,14:00:00
4120,8677,23:42:00
4121,1309,21:00:00
4122,4255,07:30:00
4123,3722,21:00:00
4124,3484,21:00:00
4125,9991,22:15:00
4126,3347,06:15:00
4127,309,23:42:00
4128,6435,06:00:00
4129,9288,23:42:00
4130,4405,22:30:00
4131,3899,22:30:00
4132,5174,14:15:00
4133,3800,23:42:00
4134,6477,06:00:00
4135,5334,07:30:00
4136,4488,15:34:00
4137,8813,08:42:00
4138,4079,06:00:00
4139,2627,06:00:00
4140,5959,06:00:00
4141,4316,07:00:00
4142,6351,23:42:00
4143,9148,07:30:00
4144,7652,14:00:00
4145,6680,15:34:00
4146,2744,14:15:00
4147,7980,22:30:00
4148,4979,23:42:00
4149,7612,14:15:00
4150,3416,08:42:00
4151,7076,15:00:00
4152,9217,21:00:00
4153,4770,15:00:00
4154,6565,08:42:00
4155,1270,06:00:00
4156,8195,06:15:00
4157,7205,07:30:00
4158,4634,08:42:00
4159,686,22:30:00
4160,6870,22:30:00
4161,1687,07:30:00
4162,8561,15:34:00
4163,2143,15:34:00
4164,3434,06:15:00
4165,9144,21:00:00
4166,5540,14:00:00
4167,8755,08:42:00
4168,476,06:00:00
4169,8477,14:15:00
4170,1860,07:00:00
4171,9029,14:00:00
4172,4119,14:15:00
4173,8850,15:00:00
4174,1662,06:00:00
4175,6423,15:34:00
4176,6379,21:00:00
4177,1788,15:34:00
4178,4664,22:30:00
4179,1924,14:00:00
4180,3272,06:00:00
4181,6367,14:00:00
4182,3801,23:42:00
4183,3112,08:42:00
4184,3296,08:42:00
4185,8141,22:30:00
4186,3472,07:30:00
4187,895,08:42:00
4188,405,21:00:00
4189,2368,23:42:00
4190,4908,22:30:00
4191,289,06:15:00
4192,2219,14:00:00
4193,7693,07:30:00
4194,1689,22:30:00
4195,4474,15:30:00
4196,3726,15:34:00
4197,7995,22:15:00
4198,7762,08:42:00
4199,6189,15:30:00
4200,514,14:00:00
4201,9270,21:00:00
4202,9843,06:00:00
4203,1892,07:00:00
4204,5874,07:00:00
4205,8508,15:00:00
4206,2651,06:00:00
4207,2886,15:30:00
4208,1063,14:15:00
4209,3456,08:42:00
4210,3641,06:15:00
4211,7890,23:42:00
4212,6655,07:00:00
4213,8720,21:00:00
4214,4842,21:00:00
4215,4724,15:00:00
4216,9007,06:15:00
4217,3552,06:15:00
4218,4138,06:15:00
4219,1151,23:42:00
4220,1784,07:30:00
4221,7242,14:15:00
4222,2630,07:30:00
4223,8539,23:42:00
4224,4829,06:15:00
4225,2335,15:34:00
4226,1663,07:30:00
4227,3465,21:00:00
4228,2231,23:42:00
4229,3481,23:42:00
4230,1291,15:30:00
4231,4352,14:15:00
4232,8449,15:00:00
4233,1007,15:00:00
4234,1932,15:30:00
4235,6934,15:30:00
4236,5064,08:42:00
4237,1536,21:00:00
4238,6790,07:00:00
4239,7030,14:15:00
4240,3065,14:00:00
4241,1114,22:30:00
4242,7613,06:15:00
4243,9848,14:15:00
4244,4937,21:00:00
4245,3913,06:15:00
4246,9215,23:42:00
4247,5573,06:15:00
4248,5747,14:00:00
4249,1054,15:00:00
4250,8215,15:34:00
4251,4265,22:30:00
4252,3694,21:00:00
4253,2543,07:00:00
4254,3579,14:00:00
4255,7390,15:34:00
4256,7695,14:15:00
4257,3556,23:42:00
4258,6225,21:00:00
4259,3908,21:00:00
4260,6736,21:00:00
4261,2992,22:30:00
4262,9407,14:00:00
4263,6175,23:42:00
4264,3898,14:00:00
4265,4102,15:00:00
4266,5961,06:15:00
4267,2037,08:42:00
4268,4702,21:00:00
4269,8788,08:42:00
4270,3689,22:15:00
4271,1146,07:30:00
4272,8056,21:00:00
4273,6544,08:42:00
4274,3766,21:00:00
4275,6413,22:30:00
4276,6221,07:00:00
4277,8565,21:00:00
4278,454,06:15:00
4279,4457,06:15:00
4280,3940,22:30:00
4281,2033,15:30:00
4282,3103,07:30:00
4283,6126,15:00:00
4284,7436,22:15:00
4285,4296,21:00:00
4286,2654,22:15:00
4287,4132,06:00:00
4288,1277,06:00:00
4289,9524,21:00:00
4290,9691,14:00:00
4291,4761,06:00:00
4292,6083,22:30:00
4293,7366,08:42:00
4294,725,07:30:00
4295,1266,15:00:00
4296,5244,22:15:00
4297,9396,14:15:00
4298,3930,15:30:00
4299,135,22:30:00
4300,9745,07:00:00
4301,7814,15:00:00
4302,3608,06:15:00
4303,2939,15:00:00
4304,7042,22:30:00
4305,2614,22:30:00
4306,9128,08:42:00
4307,8452,23:42:00
4308,4281,21:00:00
4309,6801,22:30:00
4310,6517,23:42:00
4311,8292,08:42:00
4312,890,23:42:00
4313,8218,06:15:00
4314,9361,21:00:00
4315,9612,15:34:00
4316,4252,15:34:00
4317,6816,06:15:00
4318,9724,07:30:00
4319,2907,23:42:00
4320,9588,21:00:00
4321,3628,07:30:00
4322,7163,23:42:00
4323,4309,21:00:00
4324,9362,21:00:00
4325,8402,15:34:00
4326,4685,22:15:00
4327,3319,22:15:00
4328,7728,22:30:00
4329,3708,21:00:00
4330,9530,15:34:00
4331,7469,22:15:00
4332,1527,06:00:00
4333,6927,15:30:00
4334,4687,07:30:00
4335,8220,07:00:00
4336,6431,22:15:00
4337,5865,14:00:00
4338,5595,08:42:00
4339,3267,15:34:00
4340,4406,22:30:00
4341,2629,14:00:00
4342,4617,14:00:00
4343,3728,15:34:00
4344,3732,14:15:00
4345,3631,23:42:00
4346,1599,22:15:00
4347,7455,15:00:00
4348,6312,07:30:00
4349,7609,15:34:00
4350,4896,14:15:00
4351,197,15:00:00
4352,1934,07:30:00
4353,9629,06:00:00
4354,2649,14:15:00
4355,5939,23:42:00
4356,2307,14:00:00
4357,9763,06:00:00
4358,6160,06:00:00
4359,7525,21:00:00
4360,4372,06:15:00
4361,9159,06:00:00
4362,6538,06:00:00
4363,5706,15:34:00
4364,1026,21:00:00
4365,3215,14:15:00
4366,9186,08:42:00
4367,3738,14:00:00
4368,632,15:30:00
4369,3398,06:15:00
4370,2481,06:15:00
4371,3159,07:30:00
4372,6065,15:34:00
4373,7193,07:00:00
4374,9050,08:42:00
4375,6800,21:00:00
4376,1476,07:00:00
4377,7215,15:00:00
4378,7137,14:15:00
4379,1396,15:34:00
4380,9914,22:30:00
4381,7486,21:00:00
4382,8727,15:30:00
4383,9036,14:00:00
4384,4377,08:42:00
4385,2388,14:00:00
4386,2210,15:00:00
4387,7248,15:30:00
4388,3147,15:00:00
4389,2416,07:00:00
4390,2003,14:15:00
4391,4732,22:15:00
4392,3981,15:00:00
4393,4261,23:42:00
4394,5739,15:00:00
4395,5088,14:00:00
4396,5909,08:42:00
4397,3178,08:42:00
4398,5830,23:42:00
4399,9579,22:15:00
4400,4247,21:00:00
4401,4604,08:42:00
4402,8761,22:30:00
4403,3457,21:00:00
4404,5882,07:00:00
4405,2754,23:42:00
4406,9961,21:00:00
4407,4596,21:00:00
4408,4806,06:15:00
4409,9171,15:34:00
4410,4779,23:42:00
4411,9614,15:00:00
4412,4556,23:42:00
4413,7203,06:00:00
4414,546,14:15:00
4415,3674,07:30:00
4416,3172,07:00:00
4417,7451,06:15:00
4418,4620,15:34:00
4419,9690,15:00:00
4420,6102,22:15:00
4421,382,22:15:00
4422,845,21:00:00
4423,7720,07:00:00
4424,4050,07:30:00
4425,5124,06:15:00
4426,5276,15:34:00
4427,5348,22:15:00
4428,1941,15:00:00
4429,1583,06:00:00
4430,8341,06:00:00
4431,7940,06:00:00
4432,4481,22:30:00
4433,1959,15:30:00
4434,5907,15:00:00
4435,136,06:00:00
4436,6606,14:15:00
4437,5304,15:34:00
4438,7128,08:42:00
4439,2736,22:30:00
4440,4055,21:00:00
4441,6675,08:42:00
4442,8196,07:00:00
4443,3226,15:00:00
4444,1716,06:15:00
4445,7833,15:34:00
4446,2165,22:15:00
4447,4749,14:00:00
4448,7766,06:15:00
4449,8001,14:15:00
4450,3411,15:34:00
4451,7552,22:30:00
4452,858,21:00:00
4453,6195,21:00:00
4454,1653,23:42:00
4455,2828,14:15:00
4456,6369,15:34:00
4457,810,06:00:00
4458,8948,15:00:00
4459,9458,15:00:00
4460,4630,14:15:00
4461,3673,15:00:00
4462,8916,15:34:00
4463,3274,21:00:00
4464,8612,07:00:00
4465,7740,08:42:00
4466,9239,23:42:00
4467,3085,14:15:00
4468,4932,06:15:00
4469,7370,21:00:00
4470,9354,07:00:00
4471,610,22:30:00
4472,7566,21:00:00
4473,2196,21:00:00
4474,9066,22:30:00
4475,2182,08:42:00
4476,6476,15:34:00
4477,5711,15:30:00
4478,2406,15:00:00
4479,3873,14:00:00
4480,6554,14:15:00
4481,3258,07:30:00
4482,743,07:00:00
4483,7950,22:15:00
4484,5167,22:30:00
4485,1600,15:34:00
4486,1550,14:15:00
4487,2245,21:00:00
4488,4794,21:00:00
4489,3446,06:00:00
4490,7842,22:30:00
4491,5227,07:00:00
4492,2911,22:30:00
4493,7909,15:00:00
4494,8592,15:30:00
4495,7666,15:00:00
4496,5529,15:00:00
4497,4928,08:42:00
4498,9417,22:15:00
4499,625,07:30:00
4500,3449,21:00:00
4501,161,21:00:00
4502,491,08:42:00
4503,8766,15:30:00
4504,7773,23:42:00
4505,1556,23:42:00
4506,7983,14:00:00
4507,3231,21:00:00
4508,1779,08:42:00
4509,6941,08:42:00
4510,8666,06:15:00
4511,7070,21:00:00
4512,8258,15:34:00
4513,7028,21:00:00
4514,1651,22:30:00
4515,8021,15:00:00
4516,379,08:42:00
4517,3520,06:15:00
4518,8459,07:30:00
4519,6704,07:00:00
4520,9599,06:15:00
4521,5623,07:00:00
4522,1748,15:30:00
4523,5548,15:00:00
4524,8471,14:15:00
4525,2374,15:00:00
4526,450,21:00:00
4527,4435,06:15:00
4528,803,14:00:00
4529,503,14:00:00
4530,6495,15:30:00
4531,3723,14:00:00
4532,5163,07:30:00
4533,5370,21:00:00
4534,7679,14:15:00
4535,9197,06:15:00
4536,7923,21:00:00
4537,6165,22:15:00
4538,3791,15:30:00
4539,4385,14:00:00
4540,9266,07:00:00
4541,477,21:00:00
4542,7865,06:15:00
4543,4484,14:00:00
4544,8974,22:15:00
4545,363,07:30:00
4546,5749,15:00:00
4547,4715,07:30:00
4548,1448,21:00:00
4549,8656,22:30:00
4550,3833,15:34:00
4551,8428,23:42:00
4552,2901,22:15:00
4553,7567,21:00:00
4554,259,22:15:00
4555,6263,14:15:00
4556,9801,21:00:00
4557,4972,15:34:00
4558,9715,07:30:00
4559,6101,06:15:00
4560,2601,06:00:00
4561,9476,06:00:00
4562,9046,14:15:00
4563,3376,08:42:00
4564,1033,07:00:00
4565,1644,23:42:00
4566,9773,08:42:00
4567,7343,22:30:00
4568,9390,06:15:00
4569,8127,21:00:00
4570,2983,15:34:00
4571,8543,08:42:00
4572,2271,22:15:00
4573,4287,14:00:00
4574,475,21:00:00
4575,6984,21:00:00
4576,1868,06:00:00
4577,9772,21:00:00
4578,9030,14:00:00
4579,8496,07:30:00
4580,9200,14:15:00
4581,2587,14:00:00
4582,3100,21:00:00
4583,2094,23:42:00
4584,7799,21:00:00
4585,5807,21:00:00
4586,9095,07:00:00
4587,5940,14:00:00
4588,5493,22:15:00
4589,1394,07:30:00
4590,3133,06:00:00
4591,9795,15:30:00
4592,2300,14:15:00
4593,1105,21:00:00
4594,7680,14:15:00
4595,7787,06:00:00
4596,4540,07:30:00
4597,3367,22:30:00
4598,4830,08:42:00
4599,8261,15:34:00
4600,7828,08:42:00
4601,3030,22:15:00
4602,8661,21:00:00
4603,9694,06:00:00
4604,6821,14:15:00
4605,4059,08:42:00
4606,835,08:42:00
4607,1632,22:15:00
4608,4201,14:00:00
4609,5043,21:00:00
4610,1011,21:00:00
4611,4962,14:15:00
4612,3812,23:42:00
4613,4691,06:15:00
4614,4113,07:30:00
4615,3058,06:15:00
4616,4361,22:30:00
4617,9434,23:42:00
4618,1876,21:00:00
4619,1756,15:34:00
4620,5071,07:00:00
4621,9915,21:00:00
4622,6733,07:30:00
4623,6223,21:00:00
4624,1819,21:00:00
4625,4811,07:00:00
4626,8356,06:00:00
4627,9194,14:00:00
4628,6063,15:34:00
4629,5614,21:00:00
4630,9240,07:30:00
4631,744,15:00:00
4632,5164,15:30:00
4633,5934,08:42:00
4634,9752,06:00:00
4635,3149,07:30:00
4636,6710,22:30:00
4637,6831,06:00:00
4638,5658,15:34:00
4639,5225,15:30:00
4640,1424,21:00:00
4641,8852,08:42:00
4642,6914,06:00:00
4643,5081,14:00:00
4644,8690,23:42:00
4645,3121,06:00:00
4646,5459,07:30:00
4647,2617,22:15:00
4648,6974,14:15:00
4649,2868,07:30:00
4650,1534,15:34:00
4651,5434,22:15:00
4652,5150,06:15:00
4653,4844,08:42:00
4654,6464,15:00:00
4655,7999,22:15:00
4656,6169,22:30:00
4657,659,08:42:00
4658,5464,22:30:00
4659,9714,21:00:00
4660,5405,14:15:00
4661,3368,07:30:00
4662,5157,07:30:00
4663,3153,07:00:00
4664,1040,22:15:00
4665,964,15:00:00
4666,6033,15:00:00
4667,9079,15:30:00
4668,9521,14:00:00
4669,4076,15:34:00
4670,196,06:15:00
4671,5541,15:30:00
4672,3088,07:30:00
4673,4541,14:15:00
4674,6192,07:30:00
4675,1555,14:00:00
4676,7665,07:30:00
4677,4248,15:34:00
4678,8580,15:00:00
4679,3643,21:00:00
4680,4758,21:00:00
4681,7642,15:30:00
4682,8936,21:00:00
4683,1035,22:30:00
4684,3062,15:34:00
4685,3169,22:15:00
4686,9204,15:00:00
4687,3622,07:30:00
4688,4531,06:15:00
4689,8986,22:30:00
4690,4100,21:00:00
4691,8650,15:00:00
4692,653,15:34:00
4693,5121,07:30:00
4694,806,08:42:00
4695,4496,08:42:00
4696,1977,21:00:00
4697,956,08:42:00
4698,8438,21:00:00
4699,3737,07:00:00
4700,6059,08:42:00
4701,1261,15:00:00
4702,5481,23:42:00
4703,1982,06:00:00
4704,2994,06:15:00
4705,3746,15:00:00
4706,2742,23:42:00
4707,4898,08:42:00
4708,3412,07:00:00
4709,651,21:00:00
4710,8939,14:15:00
4711,1619,23:42:00
4712,4589,15:34:00
4713,10,21:00:00
4714,5023,15:34:00
4715,9038,14:00:00
4716,2875,21:00:00
4717,1815,07:00:00
4718,9071,15:30:00
4719,8432,07:30:00
4720,2729,15:30:00
4721,1085,14:00:00
4722,8034,22:15:00
4723,4595,14:00:00
4724,4087,07:00:00
4725,4205,23:42:00
4726,7200,15:00:00
4727,2010,08:42:00
4728,2789,21:00:00
4729,629,14:15:00
4730,3910,22:15:00
4731,7162,06:00:00
4732,2394,06:00:00
4733,9670,15:00:00
4734,2085,06:15:00
4735,2607,07:00:00
4736,8097,06:00:00
4737,1430,14:15:00
4738,5501,23:42:00
4739,342,14:00:00
4740,1024,22:30:00
4741,6871,06:00:00
4742,3893,23:42:00
4743,4114,07:30:00
4744,3373,15:00:00
4745,3588,14:00:00
4746,9766,06:00:00
4747,2646,07:00:00
4748,2825,06:15:00
4749,2005,15:34:00
4750,1526,23:42:00
4751,1725,15:30:00
4752,1243,07:00:00
4753,9189,22:15:00
4754,7323,22:15:00
4755,9999,06:15:00
4756,9641,15:00:00
4757,3999,06:00:00
4758,3101,06:15:00
4759,8416,15:34:00
4760,1147,14:15:00
4761,1545,07:30:00
4762,8264,06:15:00
4763,781,14:15:00
4764,9584,22:15:00
4765,5449,22:30:00
4766,9088,14:15:00
4767,6796,06:00:00
4768,2565,06:00:00
4769,9496,15:30:00
4770,7018,15:30:00
4771,4597,06:15:00
4772,532,14:00:00
4773,4471,15:30:00
4774,5672,21:00:00
4775,8098,22:15:00
4776,335,15:34:00
4777,4066,15:34:00
4778,5851,08:42:00
4779,7113,14:00:00
4780,6993,22:15:00
4781,9311,22:30:00
4782,4693,07:30:00
4783,5908,21:00:00
4784,2906,14:15:00
4785,2179,07:00:00
4786,5965,21:00:00
4787,1826,15:30:00
4788,1483,23:42:00
4789,2160,21:00:00
4790,8191,14:15:00
4791,1984,22:15:00
4792,587,21:00:00
4793,3531,21:00:00
4794,4641,07:30:00
4795,2531,21:00:00
4796,2091,06:15:00
4797,9363,06:15:00
4798,997,21:00:00
4799,4789,06:00:00
4800,7533,21:00:00
4801,2222,15:34:00
4802,9793,21:00:00
4803,8623,22:30:00
4804,6323,21:00:00
4805,5700,07:30:00
4806,1533,21:00:00
4807,8077,21:00:00
4808,9188,07:30:00
4809,4142,08:42:00
4810,3969,14:15:00
4811,8563,22:30:00
4812,4768,15:30:00
4813,1525,15:30:00
4814,2101,14:15:00
4815,6015,06:15:00
4816,8335,21:00:00
4817,7987,15:34:00
4818,5955,21:00:00
4819,6119,15:34:00
4820,2812,07:00:00
4821,5401,23:42:00
4822,4598,15:30:00
4823,1301,07:00:00
4824,4599,06:15:00
4825,2493,15:00:00
4826,4519,15:30:00
4827,1100,15:34:00
4828,6392,15:30:00
4829,6929,06:15:00
4830,9805,22:30:00
4831,9765,15:34:00
4832,4419,15:00:00
4833,1672,06:00:00
4834,768,21:00:00
4835,8050,21:00:00
4836,3466,22:15:00
4837,1031,21:00:00
4838,3977,15:34:00
4839,5917,07:00:00
4840,5349,15:34:00
4841,2623,14:15:00
4842,704,22:30:00
4843,9437,15:00:00
4844,3797,06:15:00
4845,9146,15:00:00
4846,1079,15:30:00
4847,5203,06:15:00
4848,6122,08:42:00
4849,7383,21:00:00
4850,8314,15:00:00
4851,5092,22:15:00
4852,8265,06:00:00
4853,3757,15:30:00
4854,1636,08:42:00
4855,3751,21:00:00
4856,9480,15:00:00
4857,4773,06:15:00
